Species	GenomeStatus	Strain	Segment	GenBank Accessions	Size	GC Content	Contig N50	CollectionDate	CollectionYear	IsolationCountry	GeographicGroup	HostName	HostCommonName	HostGroup
Phlebovirus riftense	Partial	2033-08	L	GQ443216	564	42.19858	564	29/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2034-08	L	GQ443217	564	42.19858	564	23/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0212-08	M	GQ443218	756	45.89947	756	30/01/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0406-08	M	GQ443219	756	46.16402	756	20/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0413-08	M	GQ443220	756	45.767197	756	20/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0427-08	M	GQ443221	756	45.89947	756	22/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0428-08	M	GQ443222	756	45.89947	756	15/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0448-08	M	GQ443223	756	45.89947	756	26/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0619-08	M	GQ443224	756	45.89947	756	09/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0682-08	M	GQ443225	756	45.767197	756	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0683-08	M	GQ443226	756	45.767197	756	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0684-08	M	GQ443227	756	45.827816	756	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0693-08	M	GQ443228	756	45.89947	756	11/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0776-08	M	GQ443229	756	45.89947	756	14/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0845-08	M	GQ443230	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0846-08	M	GQ443231	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0847-08	M	GQ443232	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0848-08	M	GQ443233	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0849-08	M	GQ443234	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0850-08	M	GQ443235	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0851-08	M	GQ443236	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0852-08	M	GQ443237	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0853-08	M	GQ443238	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0854-08	M	GQ443239	756	45.89947	756	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0855-08	M	GQ443240	756	45.89947	756	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0863-08	M	GQ443241	756	45.89947	756	25/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0878-08	M	GQ443242	756	45.767197	756	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0879-08	M	GQ443243	756	45.960266	756	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0889-08	M	GQ443244	756	45.89947	756	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0892-08	M	GQ443245	756	45.767197	756	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0895-08	M	GQ443246	756	45.89947	756	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0897-08	M	GQ443247	756	45.89947	756	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1464-08	M	GQ443248	756	45.89947	756	28/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1585-08	M	GQ443249	756	45.89947	756	13/04/2008	2008	Madagascar	Africa	Capra hircus	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	1586-08	M	GQ443250	756	45.89947	756	15/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1627-08	M	GQ443251	756	45.767197	756	18/04/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	1695-08	M	GQ443252	756	45.767197	756	20/04/2008	2008	Madagascar	Africa	Ovis aries	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	1730-08	M	GQ443253	756	45.89947	756	25/04/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	2032-08	M	GQ443254	756	46.031746	756	25/05/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2033-08	M	GQ443255	756	45.89947	756	29/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2034-08	M	GQ443256	756	45.89947	756	23/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	Sudan-1	S	KU746664	219	57.53425	219	20/10/2010	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	FI-2	S	GU135840	627	46.889954	627	19/12/2008	2008	Madagascar	Africa	Anopheles coustani	Mosquito	Insect
Phlebovirus riftense	Partial	FI-28	S	GU135841	627	47.049442	627	19/12/2008	2008	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-79	S	GU135842	627	46.889954	627	20/12/2008	2008	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-148	S	GU135843	627	46.73046	627	19/12/2008	2008	Madagascar	Africa	Culex antennatus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-152	S	GU135844	627	46.889954	627	20/12/2008	2008	Madagascar	Africa	Culex antennatus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-51	S	GU135845	627	46.889954	627	27/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-53	S	GU135846	627	46.889954	627	27/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-55	S	GU135847	627	46.889954	627	28/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-2	L	GU135848	564	42.02128	564	19/12/2008	2008	Madagascar	Africa	Anopheles coustani	Mosquito	Insect
Phlebovirus riftense	Partial	FI-28	L	GU135849	564	42.02128	564	19/12/2008	2008	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-79	L	GU135850	564	42.02128	564	20/12/2008	2008	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-148	L	GU135851	564	42.02128	564	19/12/2008	2008	Madagascar	Africa	Culex antennatus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-152	L	GU135852	564	42.02128	564	20/12/2008	2008	Madagascar	Africa	Culex antennatus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-51	L	GU135853	564	42.02128	564	27/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-53	L	GU135854	564	42.02128	564	27/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-55	L	GU135855	564	42.02128	564	28/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-2	M	GU135856	756	46.031746	756	19/12/2008	2008	Madagascar	Africa	Anopheles coustani	Mosquito	Insect
Phlebovirus riftense	Partial	FI-28	M	GU135857	756	45.89947	756	19/12/2008	2008	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-79	M	GU135858	756	45.767197	756	20/12/2008	2008	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-148	M	GU135859	756	45.89947	756	19/12/2008	2008	Madagascar	Africa	Culex antennatus	Mosquito	Insect
Phlebovirus riftense	Partial	FI-152	M	GU135860	756	45.89947	756	20/12/2008	2008	Madagascar	Africa	Culex antennatus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-51	M	GU135861	756	45.89947	756	27/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-53	M	GU135862	756	45.89947	756	27/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Partial	AL-55	M	GU135863	756	45.767197	756	28/04/2009	2009	Madagascar	Africa	Anopheles squamosus	Mosquito	Insect
Phlebovirus riftense	Complete	ZINGA J83 R1	S	KU978773	1707	48.681896	1707	01/01/1969	1969	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	Ken 199800523	S	KU978774	1636	49.388752	1636	04/01/1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZINGA J83 R1	M	KU978776	3951	45.558086	3951	01/01/1969	1969	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	Ken 199800523	M	KU978777	3850	45.766235	3850	04/01/1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZINGA J83 R1	L	KU978779	6453	43.59213	6453	01/01/1969	1969	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Ken 199800523	L	KU978780	6431	43.44581	6431	04/01/1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Kenya-128b-15	L	KX096938	6404	43.457214	6404	2006	2006	Kenya	Africa	Aedes ochraceus	Mosquito	Insect
Phlebovirus riftense	Complete	Kenya-128b-15	M	KX096939	3885	45.714287	3885	2006	2006	Kenya	Africa	Aedes ochraceus	Mosquito	Insect
Phlebovirus riftense	Complete	Kenya-128b-15	S	KX096940	1692	48.93617	1692	2006	2006	Kenya	Africa	Aedes ochraceus	Mosquito	Insect
Phlebovirus riftense	Complete	ZH-501		GU372973	738	50.1355	738	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial		M	GU953292	570	45.789474	570			Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2008/00099		HE687302	1691	48.72856	1691	21/02/2008	2008	Mayotte	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2008/00099		HE687303	3885	45.688545	3885	21/02/2008	2008	Mayotte	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2008/00099		HE687304	6404	43.519676	6404	21/02/2008	2008	Mayotte	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2008/00101		HE687305	6404	43.53529	6404	20/03/2008	2008	Mayotte	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2008/00101		HE687306	3885	45.662807	3885	20/03/2008	2008	Mayotte	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2008/00101		HE687307	1691	48.7877	1691	20/03/2008	2008	Mayotte	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	FLI_MR202/13_S	S	KX503062	371	50.404312	371	21/03/2013	2013	Mauritania	Africa	cattle	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	FLI_MR202/13_M	M	KX503063	405	46.91358	405	21/03/2013	2013	Mauritania	Africa	cattle	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	BJ01	L	KX632066	6402	43.595753	6402	22/07/2016	2016	Angola	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	BJ01	M	KX632067	3872	45.35124	3872	22/07/2016	2016	Angola	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	BJ01	S	KX632068	1686	49.584816	1686	22/07/2016	2016	Angola	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	HB1752	S	KJ782452	1690	48.757397	1690	24/12/1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	HB1752	M	KJ782453	3885	45.817245	3885	24/12/1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	HB1752	L	KJ782454	6404	43.550907	6404	24/12/1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ArB1986	S	KJ782455	1690	48.639053	1690	12/06/1969	1969	Central African Republic	Africa	Aedes palpalis		
Phlebovirus riftense	Complete	ArB1986	M	KJ782456	3885	45.688545	3885	12/06/1969	1969	Central African Republic	Africa	Aedes palpalis		
Phlebovirus riftense	Complete	ArB1986	L	KJ782457	6404	43.50406	6404	12/06/1969	1969	Central African Republic	Africa	Aedes palpalis		
Phlebovirus riftense	Complete	M06/10	S	KX944803	1672	49.10287	1672	2010	2010	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M127/09	S	KX944804	1635	49.541283	1635	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M12/10	S	KX944805	1676	49.343674	1676	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M16/10	S	KX944806	1675	49.134327	1675	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M1955	S	KX944807	1655	49.728096	1655	1955	1955	South Africa	Africa		Null	
Phlebovirus riftense	Complete	M1975/Bov	S	KX944808	1653	49.183304	1653	1975	1975	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M19/10	S	KX944809	1654	49.334946	1654	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M21/10	S	KX944810	1676	49.343674	1676	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M247/09	S	KX944811	1678	49.284863	1678	2009	2009	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M259/09	S	KX944812	1638	49.45055	1638	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M25/10	S	KX944813	1661	49.24744	1661	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	M260/09	S	KX944814	1626	49.692497	1626	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	M29/10	S	KX944815	1617	49.598022	1617	2010	2010	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M33/10	S	KX944816	1676	49.224342	1676	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M37/08	S	KX944817	1691	48.96511	1691	2008	2008	South Africa	Africa	Buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	M39/08	S	KX944818	1691	48.90597	1691	2008	2008	South Africa	Africa	Buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	M47/08	S	KX944819	1691	48.90597	1691	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M48/08	S	KX944820	1691	48.846836	1691	2008	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M57/74	S	KX944821	1654	49.274487	1654	1974	1974	South Africa	Africa		Null	
Phlebovirus riftense	Complete	M66/09	S	KX944822	1689	48.90468	1689	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M80/08/2	S	KX944823	1645	48.81459	1645	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	M84/08	S	KX944824	1638	49.084248	1638	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M85/08	S	KX944825	1691	48.846836	1691	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M06/10	M	KX944826	3877	45.576477	3877	2010	2010	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M12/10	M	KX944827	3875	45.625805	3875	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M127/09	M	KX944828	3879	45.656097	3879	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M16/10	M	KX944829	3876	45.665634	3876	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M19/10	M	KX944830	3878	45.6163	3878	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M1955	M	KX944831	3885	45.559845	3885	1955	1955	South Africa	Africa		Null	
Phlebovirus riftense	Partial	M1975/Bov	M	KX944832	3838	45.72694	3838	1975	1975	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	25010_24	S	KM210508	1691	48.492016	1691	06/10/2010	2010	Mauritania	Africa	camel	Camel	Nonhuman Mammal
Phlebovirus riftense	Complete	M21/10	M	KX944833	3875	45.625805	3875	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	25010-24	M	KM210509	3594	46.04897	3594	06/10/2010	2010	Mauritania	Africa	camel	Camel	Nonhuman Mammal
Phlebovirus riftense	Complete	M247/09	M	KX944834	3884	45.571575	3884	2009	2009	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M25/10	M	KX944835	3878	45.642082	3878	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M259/09	M	KX944836	3880	45.592785	3880	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M260/09	M	KX944837	3866	45.576824	3866	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M29/10	M	KX944838	3879	45.656097	3879	2010	2010	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M33/10	M	KX944839	3878	45.642082	3878	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M37/08	M	KX944840	3885	45.637066	3885	2008	2008	South Africa	Africa	Buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	M39/08	M	KX944841	3885	45.688545	3885	2008	2008	South Africa	Africa	Buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	M47/08	M	KX944842	3885	45.714287	3885	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M48/08	M	KX944843	3885	45.662807	3885	2008	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M57/74	M	KX944844	3867	45.539177	3867	1974	1974	South Africa	Africa		Null	
Phlebovirus riftense	Complete	M66/09	M	KX944845	3877	45.78282	3877	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M80/08/2	M	KX944846	3879	45.784996	3879	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M84/08	M	KX944847	3876	45.717236	3876	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M85/08	M	KX944848	3885	45.714287	3885	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M06/10	L	KX944849	6380	43.918495	6380	2010	2010	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M12/10	L	KX944850	6329	43.94059	6329	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M127/09	L	KX944851	6404	43.9569	6404	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	cam8mauritania	M	JQ974833	859	47.962746	859	2011	2011	Mauritania	Africa	camel	Camel	Nonhuman Mammal
Phlebovirus riftense	Complete	M16/10	L	KX944852	6403	43.916912	6403	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M19/10	L	KX944853	6294	43.946617	6294	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M1955	L	KX944854	6373	43.856895	6373	1955	1955	South Africa	Africa		Null	
Phlebovirus riftense	Complete	M1975/Bov	L	KX944855	6388	43.581715	6388	1975	1975	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M21/10	L	KX944856	6329	43.94059	6329	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M247/09	L	KX944857	6390	43.94366	6390	2009	2009	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M25/10	L	KX944858	6398	43.888714	6398	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	RVF41125	S	MH880841	683	46.998535	683	2016	2016	Mali	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	M259/09	L	KX944859	6403	43.823208	6403	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	RVF41318	S	MH880842	683	46.998535	683	2016	2016	Mali	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	RVF_GAZA_MZ_1610		MF405141	736	47.554348	736	2010-10	2010	Mozambique	Africa	Culex sp.	Mosquito	Insect
Phlebovirus riftense	Complete	M260/09	L	KX944860	6390	43.896713	6390	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M29/10	L	KX944861	6393	43.954327	6393	2010	2010	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M33/10	L	KX944862	6404	43.878826	6404	2010	2010	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	M37/08	L	KX944863	6404	43.472828	6404	2008	2008	South Africa	Africa	Buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	M39/08	L	KX944864	6404	43.472828	6404	2008	2008	South Africa	Africa	Buffalo	Buffalo	Nonhuman Mammal
Phlebovirus riftense	Complete	M47/08	L	KX944865	6404	43.510853	6404	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M48/08	L	KX944866	6404	43.457214	6404	2008	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	M57/74	L	KX944867	6280	43.5828	6280	1974	1974	South Africa	Africa		Null	
Phlebovirus riftense	Complete	M66/09	L	KX944868	6333	43.51808	6333	2009	2009	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M80/08/2	L	KX944869	6392	43.523155	6392	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M84/08	L	KX944870	6360	43.537735	6360	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	M85/08	L	KX944871	6397	43.489136	6397	2008	2008	South Africa	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	KEN/Gar-004/06	L	HM586953	6404	43.613365	6404	21/12/2006	2006	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN/Gar-008/06	L	HM586954	6404	43.613365	6404	21/12/2006	2006	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN/Kil-006/07	L	HM586955	6404	43.53529	6404	05/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN/Mal-032/07	L	HM586956	6404	43.50406	6404	15/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN/Bar-032/07	L	HM586957	6404	43.56652	6404	03/02/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN/Bar-035/07	L	HM586958	6404	43.488445	6404	30/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	TAN/Tan-001/07	L	HM586959	6404	43.41037	6404	08/02/2007	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	TAN/Dod-002/07	L	HM586960	6404	43.50406	6404	14/03/2007	2007	Tanzania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	KEN/Gar-Msq	L	HM586961	6404	43.53529	6404	29/12/2006	2006	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	KEN/KLF-Msq	L	HM586962	6404	43.488445	6404	13/01/2007	2007	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	KEN/Bar-Msq	L	HM586963	6404	43.54209	6404	13/02/2007	2007	Kenya	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	KEN/Gar-004/06	M	HM586964	3885	45.688545	3885	21/12/2006	2006	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Gar-008/06	M	HM586965	3885	45.611324	3885	21/12/2006	2006	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Kil-006/07	M	HM586966	3885	45.611324	3885	05/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Mal-032/07	M	HM586967	3885	45.585587	3885	15/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Bar-032/07	M	HM586968	3885	45.534107	3885	03/02/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Bar-035/07	M	HM586969	3885	45.662807	3885	30/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	TAN/Tan-001/07	M	HM586970	3885	45.868725	3885	08/02/2007	2007	Tanzania	Africa			
Phlebovirus riftense	Complete	Sudan 86-2010	S	JQ820477	1691	49.08338	1691	2010-10	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	TAN/Dod-002/07	M	HM586971	3885	45.868725	3885	14/03/2007	2007	Tanzania	Africa			
Phlebovirus riftense	Complete	KEN/Gar-Msq/131B-04/06	M	HM586972	3885	45.585587	3885	29/12/2006	2006	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/KLF-Msq/091/07	M	HM586973	3885	45.688545	3885	13/01/2007	2007	Kenya	Africa			
